type,data-set,entityid,jurisdictionstate,max_disabilitypercent,min_disabilitypercent,pd_benefitenddate,pd_benefitstartdate,pd_maxbenefit,pd_minbenefit,RateComments
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:197,96,CA,12/31/2008,1/1/2007,864
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:198,97,CA,12/31/2008,1/1/2007,873
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:199,98,CA,12/31/2008,1/1/2007,882
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:200,99,CA,12/31/2008,1/1/2007,891
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:203,1,CA,12/31/2012,1/1/2009,3
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:204,2,CA,12/31/2012,1/1/2009,6
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:205,3,CA,12/31/2012,1/1/2009,9
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:206,4,CA,12/31/2012,1/1/2009,12
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:207,5,CA,12/31/2012,1/1/2009,15
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:208,6,CA,12/31/2012,1/1/2009,18
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:209,7,CA,12/31/2012,1/1/2009,21
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:210,8,CA,12/31/2012,1/1/2009,24
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:211,9,CA,12/31/2012,1/1/2009,27
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:212,10,CA,12/31/2012,1/1/2009,40
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:213,11,CA,12/31/2012,1/1/2009,44
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:214,12,CA,12/31/2012,1/1/2009,48
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:215,13,CA,12/31/2012,1/1/2009,52
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:216,14,CA,12/31/2012,1/1/2009,56
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:217,15,CA,12/31/2012,1/1/2009,60
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:218,16,CA,12/31/2012,1/1/2009,64
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:219,17,CA,12/31/2012,1/1/2009,68
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:220,18,CA,12/31/2012,1/1/2009,72
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:221,19,CA,12/31/2012,1/1/2009,76
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:222,20,CA,12/31/2012,1/1/2009,100
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:223,21,CA,12/31/2012,1/1/2009,105
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:224,22,CA,12/31/2012,1/1/2009,110
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:225,23,CA,12/31/2012,1/1/2009,115
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:226,24,CA,12/31/2012,1/1/2009,120
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:227,25,CA,12/31/2012,1/1/2009,150
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:228,26,CA,12/31/2012,1/1/2009,156
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:229,27,CA,12/31/2012,1/1/2009,162
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:230,28,CA,12/31/2012,1/1/2009,168
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:231,29,CA,12/31/2012,1/1/2009,174
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:232,30,CA,12/31/2012,1/1/2009,210
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:233,31,CA,12/31/2012,1/1/2009,217
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:234,32,CA,12/31/2012,1/1/2009,224
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:235,33,CA,12/31/2012,1/1/2009,231
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:236,34,CA,12/31/2012,1/1/2009,238
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:237,35,CA,12/31/2012,1/1/2009,245
ref_WC_PD_WeeksAndLimits,0,wc_pd_limit:238,36,CA,12/31/2012,1/1/2009,252
